date,time,full_address,formatted_address,lat,lng,gender,race,idot,verbal_warning,citation_issued,num_citations,search,arrested,dawn,sunrise,noon,sunset,dusk
2018-07-17,20:12:00,"Midway Plaisance/Dorchester, Chicago, IL","Midway Plaisance & S Dorchester Ave, Chicago, IL 60637, USA",41.7872723,-87.59150489999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:57:07.867792,05:30:43.069274,12:56:29,20:21:55.807591,20:55:24.644232
2018-07-16,21:08:00,"6000 S. Dorchester, Chicago, IL","6000 S Dorchester Ave, Chicago, IL 60637, USA",41.7865505,-87.5915038,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:56:12.200216,05:29:53.026959,12:56:24,20:22:36.444071,20:56:11.051494
2018-07-16,21:08:00,"6000 S. Dorchester, Chicago, IL","6000 S Dorchester Ave, Chicago, IL 60637, USA",41.7865505,-87.5915038,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:56:12.200216,05:29:53.026959,12:56:24,20:22:36.444071,20:56:11.051494
2018-07-18,09:47:00,"5400 S. Drexel, Chicago, IL","5400 S Drexel Ave, Chicago, IL 60615, USA",41.7966863,-87.6041205,Female,African American,Traffic Sign/Signal,0,1,2.0,No,0,04:58:05.603603,05:31:35.456796,12:56:37,20:21:17.826367,20:54:41.174177
2018-07-18,18:16:00,"E/B Midway Plaisance & Blackstone, Chicago, IL","Midway Plaisance Park, 1130 Midway Plaisance, Chicago, IL 60637, USA",41.7868907,-87.593919,Male,African American,Lane Violation,1,0,0.0,No,0,04:58:05.388505,05:31:34.793516,12:56:35,20:21:13.605960,20:54:36.510176
2018-07-18,23:24:00,"1350 E. 53rd Street, Chicago, IL","1350 E 53rd St, Chicago, IL 60615, USA",41.7998,-87.592901,Male,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,04:58:02.198537,05:31:32.194494,12:56:35,20:21:15.698852,20:54:39.187972
2018-07-20,20:25:00,"5500 S. Drexel, Chicago, IL","5500 S Drexel Ave, Chicago, IL 60615, USA",41.7953593,-87.6038059,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:00:02.423457,05:33:20.328560,12:56:46,20:19:46.319710,20:52:57.474667
2018-07-21,00:20:00,"5200 S. Ingleside, Chicago, IL","5200 S Ingleside Ave, Chicago, IL 60615, USA",41.80061000000001,-87.60318699999999,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:01:00.731062,05:34:12.783677,12:56:49,20:18:58.673803,20:52:03.864365
2018-07-21,11:24:00,"5467 S. Ellis, Chicago, IL","5467 S Ellis Ave, Chicago, IL 60615, USA",41.7960697,-87.6009322,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:01:01.193275,05:34:13.043724,12:56:48,20:18:57.337981,20:52:02.328580
2018-07-21,14:51:00,"5200 S. University, Chicago, IL","5200 S University Ave, Chicago, IL 60615, USA",41.800733,-87.59867,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:00:59.619034,05:34:11.677205,12:56:48,20:18:57.611881,20:52:02.807940
2018-07-21,20:45:00,"6300 S. Maryland, Chicago, IL","6300 S Maryland Ave, Chicago, IL 60637, USA",41.7804132,-87.6046652,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:05.549541,05:34:16.703153,12:56:49,20:18:55.493039,20:51:59.794387
2018-07-21,20:53:00,"5300 S. Greenwood, Chicago, IL","5300 S Greenwood Ave, Chicago, IL 60615, USA",41.799161,-87.600174,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:00.327797,05:34:12.315924,12:56:48,20:18:57.697371,20:52:02.824149
2018-07-21,21:01:00,"6300 S. Woodlawn, Chicago, IL","6300 S Woodlawn Ave, Chicago, IL 60637, USA",41.7802796,-87.5964954,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:03.616940,05:34:14.764749,12:56:47,20:18:53.510030,20:51:57.805641
2018-07-21,21:05:00,"5800 S. Woodlawn, Chicago, IL","5800 S Woodlawn Ave, Chicago, IL 60637, USA",41.78958250000001,-87.59670229999999,Female,Caucasian,Equipment,1,0,0.0,No,0,05:01:01.611200,05:34:13.172923,12:56:47,20:18:55.187744,20:51:59.892763
2018-07-21,22:33:00,"5700 S. Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Male,African American,Equipment,1,0,0.0,No,0,05:01:01.267965,05:34:12.905665,12:56:47,20:18:55.520508,20:52:00.300677
2018-07-21,23:06:00,"5500 S. Lake Park, Chicago, IL","5500 S Lake Park Ave, Chicago, IL 60637, USA",41.7950649,-87.5878062,Female,African American,Moving Violation - Other,1,0,0.0,No,0,05:00:58.262956,05:34:10.068888,12:56:45,20:18:54.013625,20:51:58.960198
2018-07-22,02:01:00,"6100 S. Cottage Grove, Chicago, IL","6100 S Cottage Grove Ave, Chicago, IL 60637, USA",41.783893,-87.6063841,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:02:05.594982,05:35:10.739159,12:56:52,20:18:06.273400,20:51:04.463052
2018-07-22,10:30:00,"5300 S. University, Chicago, IL","5300 S University Ave, Chicago, IL 60615, USA",41.799338,-87.59861649999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:02:00.354303,05:35:06.179562,12:56:50,20:18:07.081756,20:51:05.944942
2018-07-22,10:44:00,"5700 S. Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:02:01.687673,05:35:07.158024,12:56:50,20:18:05.264272,20:51:03.776486
2018-07-22,11:18:00,"1605 E. 55th Street, Chicago, IL","1605 E 55th St, Chicago, IL 60615, USA",41.7950186,-87.5863463,Male,African American,Lane Violation,1,0,0.0,No,0,05:01:58.351515,05:35:03.986474,12:56:47,20:18:03.391389,20:51:02.066392
2018-07-22,15:38:00,"4937 S. Woodlawn, Chicago, IL","4937 S Woodlawn Ave, Chicago, IL 60615, USA",41.8048586,-87.5964568,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:58.628664,05:35:04.697535,12:56:50,20:18:07.518981,20:51:06.623077
2018-07-22,19:33:00,"5541 S. Woodlawn, Chicago, IL","5541 S Woodlawn Ave, Chicago, IL 60637, USA",41.7938871,-87.59608209999999,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:02:00.937044,05:35:06.521940,12:56:50,20:18:05.530864,20:51:04.156354
2018-07-22,20:09:00,"5000 S.Dorchester, Chicago, IL","5000 S Dorchester Ave, Chicago, IL 60615, USA",41.803925,-87.59225699999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:01:57.824133,05:35:03.851877,12:56:49,20:18:06.350070,20:51:05.413499
2018-07-23,19:13:00,"Midway Plaisance & Woodlawn, Chicago, IL","Midway Plaisance Park, 1130 Midway Plaisance, Chicago, IL 60637, USA",41.7868907,-87.593919,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:03:03.117824,05:36:02.155261,12:56:51,20:17:11.733105,20:50:03.722570
2018-07-23,22:07:00,"1634 E. 53rd Street, Chicago, IL","1634 E 53rd St, Chicago, IL 60615, USA",41.7998006,-87.58496129999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:02:58.177736,05:35:57.779049,12:56:49,20:17:11.790239,20:50:04.337226
2018-07-24,05:01:00,"5300 S. Kenwood, Chicago, IL","5300 S Kenwood Ave, Chicago, IL 60615, USA",41.79948400000001,-87.5925496,Male,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:04:01.986425,05:36:55.264732,12:56:53,20:16:19.664890,20:49:05.805454
2018-07-24,07:48:00,"6300 S. Ellis Ave, Chicago, IL","6300 S Ellis Ave, Chicago, IL 60637, USA",41.7804253,-87.60047600000001,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:04:07.957398,05:37:00.411745,12:56:55,20:16:18.351564,20:49:03.677596
2018-07-24,14:08:00,"4800 S. Drexel, Chicago, IL","4800 S Drexel Blvd, Chicago, IL 60615, USA",41.8074652,-87.6046458,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:04:03.187368,05:36:56.810776,12:56:56,20:16:23.912908,20:49:10.394615
2018-07-25,10:07:00,"5900 S. Ellis Ave, Chicago, IL","5900 S Ellis Ave, Chicago, IL 60637, USA",41.7877305,-87.6012293,Female,African American,Lane Violation,1,0,0.0,No,0,05:05:09.133422,05:37:55.543718,12:56:56,20:15:24.130336,20:48:03.333450
2018-07-25,17:13:00,"1372 E. 53rd Street, Chicago, IL","1372 E 53rd St, Chicago, IL 60615, USA",41.799712,-87.59204129999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:05:04.400702,05:37:51.324036,12:56:54,20:15:23.921275,20:48:03.631474
2018-07-26,08:35:00,"5100 S. Cornell Ave, Chicago, IL","5100 S Cornell Ave, Chicago, IL 60615, USA",41.8021672,-87.58673189999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:06:05.819200,05:38:46.434901,12:56:53,20:14:25.650725,20:46:58.984899
2018-07-26,09:06:00,"6300 S. Kenwood Ave, Chicago, IL","6300 S Kenwood Ave, Chicago, IL 60637, USA",41.7805355,-87.59305119999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:06:11.839502,05:38:51.538618,12:56:54,20:14:23.614123,20:46:56.042488
2018-07-26,11:03:00,"4800 S. Woodlawn  Ave, Chicago, IL","4800 S Woodlawn Ave, Chicago, IL 60615, USA",41.8078057,-87.5968109,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:06:07.065622,05:38:47.920253,12:56:55,20:14:28.994421,20:47:02.564710
2018-07-26,12:28:00,"5800 S. Ellis Ave, Chicago, IL","5800 S Ellis Ave, Chicago, IL 60637, USA",41.7894656,-87.60125649999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:06:11.951956,05:38:52.029105,12:56:56,20:14:27.048173,20:46:59.850122
2018-07-26,12:37:00,"5229 S. Lake Park Ave, Chicago, IL","5229 S Lake Park Ave, Chicago, IL 60615, USA",41.8005493,-87.58735449999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:06:06.305637,05:38:46.852735,12:56:53,20:14:25.534272,20:46:58.800649
2018-07-26,12:48:00,"5300 S. Greenwood  Ave, Chicago, IL","5300 S Greenwood Ave, Chicago, IL 60615, USA",41.799161,-87.600174,Female,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:06:09.673651,05:38:50.161667,12:56:56,20:14:28.380829,20:47:01.588815
2018-07-26,15:22:00,"1158 S. 53rd Street, Chicago, IL","1158 W 53rd St, Chicago, IL 60609, USA",41.7979262,-87.65431339999999,Female,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:06:22.933746,05:39:03.368456,12:57:09,20:14:41.162695,20:47:14.317978
2018-07-26,15:45:00,"5200 S. Lake Park Ave, Chicago, IL","5200 S Lake Park Ave, Chicago, IL 60615, USA",41.80085769999999,-87.5880226,Male,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:06:06.401881,05:38:46.962041,12:56:53,20:14:25.745168,20:46:59.024454
2018-07-27,08:55:00,"4900 S. Ellis, Chicago, IL","4900 S Ellis Ave, Chicago, IL 60615, USA",41.8057901,-87.6019564,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:07:12.516898,05:39:46.833102,12:56:56,20:13:30.771320,20:45:57.744931
2018-07-27,17:17:00,"1333 E. 55th Street, Chicago, IL","1333 E 55th St, Chicago, IL 60615, USA",41.7948809,-87.5934889,Male,Hispanic,Traffic Sign/Signal,0,1,1.0,No,0,05:07:12.725354,05:39:46.583944,12:56:54,20:13:26.973447,20:45:53.494896
2018-07-27,20:17:00,"5500 S. Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Male,African American,Moving Violation - Other,1,0,0.0,No,0,05:07:14.706436,05:39:48.560061,12:56:56,20:13:28.909505,20:45:55.426044
2018-07-27,20:31:00,"5700 S. Kimbark, Chicago, IL","5700 S Kimbark Ave, Chicago, IL 60637, USA",41.79131539999999,-87.5951548,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:07:13.858056,05:39:47.567076,12:56:55,20:13:26.795592,20:45:53.169250
2018-07-27,22:47:00,"5400 S. Drexel, Chicago, IL","5400 S Drexel Ave, Chicago, IL 60615, USA",41.7966863,-87.6041205,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:07:14.907837,05:39:48.841970,12:56:57,20:13:29.815653,20:45:56.411741
2018-07-27,00:44:00,"5400 S. Ellis, Chicago, IL","5400 S Ellis Ave, Chicago, IL 60615, USA",41.797802,-87.601569,Female,African American,Traffic Sign/Signal,0,1,2.0,No,0,05:07:14.065744,05:39:48.046730,12:56:56,20:13:29.384420,20:45:56.026804
2018-07-28,17:20:00,"5500 S. Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:08:19.002025,05:40:46.377525,12:56:56,20:12:28.126528,20:44:48.113406
2018-07-28,19:37:00,"4700 S. Lake Park, Chicago, IL","4700 S Lake Park Ave, Chicago, IL 60615, USA",41.809288,-87.59250840000001,Female,African American,Lane Violation,1,0,0.0,No,0,05:08:13.863816,05:40:41.842655,12:56:53,20:12:28.255480,20:44:48.838442
2018-07-28,19:46:00,"6100 S. Woodlawn, Chicago, IL","6100 S Woodlawn Ave, Chicago, IL 60637, USA",41.78401700000001,-87.596716,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:08:19.998480,05:40:46.927985,12:56:54,20:12:25.230328,20:44:44.776578
2018-07-28,19:56:00,"5500 S. Blackstone, Chicago, IL","5500 S Blackstone Ave, Chicago, IL 60637, USA",41.79475679999999,-87.5903254,Male,African American,Lane Violation,1,0,0.0,No,0,05:08:16.286600,05:40:43.661921,12:56:53,20:12:25.411733,20:44:45.398439
2018-07-28,21:33:00,"5500 S. Harper, Chicago, IL","5500 S Harper Ave, Chicago, IL 60637, USA",41.7950057,-87.58873059999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:08:15.853097,05:40:43.238781,12:56:52,20:12:25.068986,20:44:45.065930
2018-07-29,09:02:00,"1178 E. Midway Plaisance, Chicago, IL","1178 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:09:24.785598,05:41:45.320613,12:56:54,20:11:23.731990,20:43:36.838483
2018-07-29,12:20:00,"5500 S. Woodlawn, Chicago, IL","5500 S Woodlawn Ave, Chicago, IL 60637, USA",41.7948135,-87.5975445,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:09:22.791208,05:41:43.668758,12:56:53,20:11:24.716716,20:43:38.161584
2018-07-29,15:37:00,"6000 S. University Ave, Chicago, IL","6000 S University Ave, Chicago, IL 60637, USA",41.7859296,-87.59794029999999,Female,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:09:24.662579,05:41:45.175229,12:56:53,20:11:23.414639,20:43:36.499038
2018-07-30,12:07:00,"5100 Lake Park, Chicago, IL","5100 S Lake Park Ave, Chicago, IL 60615, USA",41.8022415,-87.5880406,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:10:24.270475,05:42:38.936417,12:56:49,20:10:19.530701,20:42:26.723500
2018-07-30,14:21:00,"1000 Midway Plaisance, Chicago, IL","1000 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:29.989142,05:42:44.013855,12:56:52,20:10:19.694415,20:42:26.253837
2018-07-30,14:21:00,"1000 Midway Plaisance, Chicago, IL","1000 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:29.989142,05:42:44.013855,12:56:52,20:10:19.694415,20:42:26.253837
2018-07-30,15:33:00,"5200 Lake Park, Chicago, IL","5200 S Lake Park Ave, Chicago, IL 60615, USA",41.80085769999999,-87.5880226,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:10:24.539097,05:42:39.148751,12:56:49,20:10:19.311997,20:42:26.449198
2018-07-30,15:36:00,"821 E 55th, Chicago, IL","821 E 55th St, Chicago, IL 60615, USA",41.7949245,-87.6054975,Female,African American,Lane Violation,1,0,0.0,No,0,05:10:29.906348,05:42:44.274403,12:56:53,20:10:22.583732,20:42:29.482287
2018-07-30,16:00:00,"1119 E 53rd, Chicago, IL","1119 E 53rd St, Chicago, IL 60615, USA",41.79926529999999,-87.5987792,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:27.436705,05:42:41.981397,12:56:52,20:10:21.644950,20:42:28.717981
2018-07-30,16:10:00,"1000 Midway Plaisance, Chicago, IL","1000 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:29.989142,05:42:44.013855,12:56:52,20:10:19.694415,20:42:26.253837
2018-07-30,16:10:00,"1000 Midway Plaisance, Chicago, IL","1000 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:29.989142,05:42:44.013855,12:56:52,20:10:19.694415,20:42:26.253837
2018-07-30,19:39:00,"5825 S. Ellis, Chicago, IL","5825 S Ellis Ave, Chicago, IL 60637, USA",41.7878037,-87.6012301,Male,Asian,Lane Violation,1,0,0.0,No,0,05:10:30.285323,05:42:44.364001,12:56:52,20:10:20.457524,20:42:27.070249
2018-07-30,22:06:00,"5600 S. Cottage, Chicago, IL","S Cottage Grove Ave, Chicago, IL, USA",41.7505052,-87.60529199999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:38.607779,05:42:51.172473,12:56:53,20:10:15.659757,20:42:20.777030
2018-07-30,23:10:00,"1108 E. 53rd St, Chicago, IL","1108 E 53rd St, Chicago, IL 60615, USA",41.7995071,-87.5986416,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:10:27.355967,05:42:41.910496,12:56:52,20:10:21.649409,20:42:28.732156
2018-07-31,15:43:00,"1125 E 53rd, Chicago, IL","1125 E 53rd St, Chicago, IL 60615, USA",41.7992683,-87.5983732,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:11:32.982150,05:43:41.005113,12:56:49,20:09:15.888504,20:41:16.410097
2018-07-31,12:26:00,"5500 Harper, Chicago, IL","5500 S Harper Ave, Chicago, IL 60637, USA",41.7950057,-87.58873059999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:11:31.494724,05:43:39.346336,12:56:47,20:09:12.926079,20:41:13.278441
2018-07-31,20:29:00,"5200 S. Ellis, Chicago, IL","5200 S Ellis Ave, Chicago, IL 60615, USA",41.8003971,-87.6013993,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:11:33.489527,05:43:41.557867,12:56:50,20:09:16.786350,20:41:17.352758
2018-07-31,22:21:00,"5600 S. Ellis, Chicago, IL","5600 S Ellis Ave, Chicago, IL 60637, USA",41.7932043,-87.6013431,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:11:34.874137,05:43:42.653049,12:56:50,20:09:15.676093,20:41:15.956647
2018-08-01,16:19:00,"5700 S. Cornell, Chicago, IL","5700 S Cornell Ave, Chicago, IL 60637, USA",41.7930085,-87.585454,Male,Hispanic,Traffic Sign/Signal,1,0,0.0,No,0,05:12:37.086610,05:44:38.340182,12:56:43,20:08:04.631313,20:39:58.363725
2018-08-01,19:56:00,"5300 S. Ellis, Chicago, IL","5300 S Ellis Ave, Chicago, IL 60615, USA",41.7993748,-87.60131299999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:12:39.676434,05:44:41.183192,12:56:46,20:08:09.389631,20:40:03.372075
2018-08-02,02:00:00,"5300 S. Kimbark, Chicago, IL","5300 S Kimbark Ave, Chicago, IL 60615, USA",41.7992755,-87.5953309,Male,African American,Lane Violation,1,0,0.0,No,0,05:13:44.594519,05:45:39.585829,12:56:41,20:06:59.191491,20:38:46.642225
2018-08-02,08:24:00,"5500 S Everett, Chicago, IL","5500 S Everett Ave, Chicago, IL 60637, USA",41.795057,-87.58297000000002,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:13:42.421410,05:45:37.246741,12:56:38,20:06:55.604768,20:38:42.891604
2018-08-02,22:13:00,"5500 S University, Chicago, IL","5500 S University Ave, Chicago, IL 60637, USA",41.79460830000001,-87.5983715,Male,Caucasian,Lane Violation,1,0,0.0,No,0,05:13:46.205247,05:45:41.012625,12:56:42,20:06:59.231947,20:38:46.501049
2018-08-03,08:57:00,"5656 S. Dorchester, Chicago, IL","5656 S Dorchester Ave, Chicago, IL 60637, USA",41.79178599999999,-87.59200899999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:14:51.814396,05:46:40.018129,12:56:36,20:05:47.062839,20:37:27.719693
2018-08-03,15:11:00,"6100 S. Langley, Chicago, IL","6100 S Langley Ave, Chicago, IL 60637, USA",41.783807,-87.608802,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:14:57.329243,05:46:45.221817,12:56:40,20:05:49.932785,20:37:30.282386
2018-08-03,20:27:00,"5100 Blackstone, Chicago, IL","5100 S Blackstone Ave, Chicago, IL 60615, USA",41.8024222,-87.5905056,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:14:49.477775,05:46:38.096166,12:56:36,20:05:48.245214,20:37:29.311513
2018-08-03,23:20:00,"5300 Ingleside, Chicago, IL","5300 S Ingleside Ave, Chicago, IL 60615, USA",41.7993622,-87.6028358,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:14:53.007750,05:46:41.506602,12:56:39,20:05:50.758084,20:37:31.706344
2018-08-04,08:32:00,"1165 E. 53rd St, Chicago, IL","1165 E 53rd St, Chicago, IL 60615, USA",41.79932549999999,-87.5972115,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:15:58.546600,05:47:40.571167,12:56:32,20:04:37.693285,20:36:12.163399
2018-08-04,17:51:00,"5233 Ellis, Chicago, IL","5233 S Ellis Ave, Chicago, IL 60615, USA",41.800779,-87.6013389,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:15:59.272200,05:47:41.352769,12:56:33,20:04:38.890223,20:36:13.415630
2018-08-04,20:44:00,"5900 Ellis, Chicago, IL","5900 S Ellis Ave, Chicago, IL 60637, USA",41.7877305,-87.6012293,Male,African American,Lane Violation,1,0,0.0,No,0,05:16:01.630961,05:47:43.208318,12:56:33,20:04:37.004285,20:36:11.032834
2018-08-04,22:07:00,"5100 University, Chicago, IL","5100 S Cornell Ave, Chicago, IL 60615, USA",41.8020655,-87.5867598,Female,African American,Lane Violation,1,0,0.0,No,0,05:15:55.535281,05:47:37.665747,12:56:30,20:04:35.577571,20:36:10.152250
2018-08-04,23:20:00,"6100 Dorchester, Chicago, IL","6100 S Dorchester Ave, Chicago, IL 60637, USA",41.783985,-87.5921748,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:16:00.140587,05:47:41.573739,12:56:31,20:04:34.299379,20:36:08.185547
2018-08-05,03:28:00,"5300 Dorchester, Chicago, IL","5300 S Dorchester Ave, Chicago, IL 60615, USA",41.79931020000001,-87.59196039999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:17:04.393558,05:48:39.974087,12:56:25,20:03:23.288565,20:34:51.316621
2018-08-05,10:02:00,"1002 E. 55th st, Chicago, IL","1002 E 55th St, Chicago, IL 60615, USA",41.7950569,-87.5995634,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:17:06.984691,05:48:42.402754,12:56:27,20:03:24.516341,20:34:52.383989
2018-08-05,11:49:00,"5900 S. Ellis Ave., Chicago, IL","5900 S Ellis Ave, Chicago, IL 60637, USA",41.7877305,-87.6012293,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:17:08.702222,05:48:43.840743,12:56:28,20:03:23.890463,20:34:51.482110
